idade,estado_civil,dia_da_semana,duracao,qtd_contatos_campanha,qtd_contatos_total,resultado,outlier
36,casado,ter,285,2,0,nao,0
57,casado,ter,190,3,0,nao,0
35,solteiro,ter,172,5,0,nao,0
30,casado,ter,178,2,0,nao,0
43,casado,ter,174,2,0,nao,0
40,casado,ter,631,2,0,nao,1
45,casado,ter,152,3,0,nao,0
56,casado,ter,176,5,0,nao,0
46,casado,ter,32,3,0,nao,0
41,casado,ter,1529,2,0,nao,1
42,casado,ter,254,2,0,nao,0
56,casado,ter,214,2,0,nao,0
43,casado,ter,147,3,0,nao,0
34,casado,ter,800,4,0,nao,1
38,casado,ter,106,2,0,nao,0
40,casado,ter,135,2,0,nao,0
38,casado,ter,112,4,0,nao,0
48,casado,ter,222,2,0,nao,0
27,casado,ter,314,3,0,nao,0
24,solteiro,ter,421,2,0,nao,0
47,solteiro,ter,410,2,0,nao,0
48,casado,ter,207,3,0,nao,0
31,solteiro,ter,239,2,0,nao,0
39,solteiro,ter,83,4,0,nao,0
41,solteiro,ter,160,3,0,nao,0
49,casado,ter,42,3,0,nao,0
56,casado,ter,55,2,0,nao,0
49,casado,ter,157,2,0,nao,0
47,divorciado,ter,303,3,0,nao,0
44,casado,ter,336,3,0,nao,0
48,divorciado,ter,233,2,0,nao,0
55,casado,ter,211,2,0,nao,0
59,casado,ter,88,5,0,nao,0
44,solteiro,ter,139,2,0,nao,0
46,casado,ter,329,3,0,nao,0
39,divorciado,ter,305,2,0,nao,0
38,casado,ter,206,2,0,nao,0
36,casado,ter,128,2,0,nao,0
29,solteiro,ter,122,3,0,nao,0
31,solteiro,ter,343,3,0,nao,0
30,divorciado,ter,126,2,0,nao,0
36,casado,ter,249,3,0,nao,0
60,casado,ter,59,3,0,nao,0
36,casado,ter,166,3,0,nao,0
32,casado,ter,190,3,0,nao,0
39,casado,ter,216,2,0,nao,0
30,casado,qua,51,3,0,nao,0
39,casado,qua,169,3,0,nao,0
37,casado,qua,148,3,0,nao,0
39,casado,qua,132,3,0,nao,0
46,casado,qua,117,3,0,nao,0
43,casado,qua,275,4,0,nao,0
37,casado,qua,124,2,0,nao,0
30,casado,qua,118,3,0,nao,0
38,casado,qua,479,2,0,nao,0
31,casado,qua,285,3,0,nao,0
44,casado,qua,322,2,0,nao,0
44,casado,qua,202,2,0,nao,0
38,casado,qua,162,2,0,nao,0
30,solteiro,qua,216,3,0,nao,0
37,casado,qua,195,2,0,nao,0
54,divorciado,qua,96,2,0,nao,0
41,casado,qua,149,2,0,nao,0
43,casado,qua,720,2,0,nao,1
38,casado,qua,92,2,0,nao,0
41,casado,qua,188,2,0,nao,0
38,solteiro,qua,70,2,0,nao,0
33,casado,qua,141,3,0,nao,0
32,casado,qua,395,2,0,nao,0
30,casado,qua,629,2,0,nao,1
43,casado,qua,261,3,0,nao,0
30,casado,qua,502,1,0,nao,0
36,divorciado,qua,446,1,0,nao,0
38,casado,qua,131,3,0,nao,0
35,solteiro,qua,198,3,0,nao,0
50,casado,qua,312,1,0,nao,0
38,casado,qua,275,6,0,nao,0
58,casado,qua,120,2,0,nao,0
50,casado,qua,333,4,0,nao,0
33,solteiro,qua,113,1,0,nao,0
33,solteiro,qua,150,1,0,nao,0
44,solteiro,qua,91,1,0,nao,0
31,casado,qua,296,1,0,nao,0
40,casado,qua,128,3,0,nao,0
28,solteiro,qua,298,1,0,nao,0
36,solteiro,qua,326,1,0,nao,0
44,solteiro,qua,292,1,0,nao,0
38,divorciado,qua,215,1,0,nao,0
33,casado,qua,97,1,0,nao,0
39,divorciado,qua,32,1,0,nao,0
47,solteiro,qua,162,1,0,nao,0
47,divorciado,qua,421,1,0,nao,0
35,solteiro,qua,268,1,0,nao,0
42,divorciado,qua,232,1,0,nao,0
36,casado,qua,152,3,0,nao,0
35,casado,qua,104,2,0,nao,0
36,solteiro,qua,852,1,0,nao,1
56,casado,qua,159,2,0,nao,0
26,solteiro,qua,416,2,0,nao,0
31,solteiro,qua,174,1,0,nao,0
57,solteiro,qua,139,1,0,nao,0
39,casado,qua,193,1,0,nao,0
43,casado,qua,294,1,0,nao,0
50,casado,qua,102,1,0,nao,0
52,solteiro,qua,124,1,0,nao,0
39,divorciado,qua,143,1,0,nao,0
44,solteiro,qua,231,1,0,nao,0
36,casado,qua,128,1,0,nao,0
54,casado,qua,74,1,0,nao,0
27,solteiro,qua,105,2,0,nao,0
31,solteiro,qua,992,1,0,sim,1
31,casado,qua,168,1,0,nao,0
28,casado,qua,250,1,0,nao,0
31,solteiro,qua,254,1,0,nao,0
30,divorciado,qua,149,1,0,nao,0
52,casado,qua,133,2,0,nao,0
37,divorciado,qua,374,1,0,nao,0
30,casado,qua,425,6,0,nao,0
45,casado,qua,207,1,0,nao,0
54,casado,qua,464,1,0,nao,0
49,casado,qua,439,1,0,nao,0
44,casado,qua,83,3,0,nao,0
28,solteiro,qua,732,2,0,sim,1
53,casado,qua,149,1,0,nao,0
45,casado,qua,142,1,0,nao,0
45,casado,qua,121,1,0,nao,0
51,casado,qua,359,1,0,nao,0
41,casado,qua,112,1,0,nao,0
43,casado,qua,274,4,0,nao,0
31,solteiro,qua,325,2,0,nao,0
39,solteiro,qua,1521,1,0,nao,1
38,casado,qua,216,1,0,nao,0
50,casado,qua,161,1,0,nao,0
53,solteiro,qua,122,2,0,nao,0
44,divorciado,qua,800,1,0,nao,1
53,casado,qua,615,1,0,nao,1
24,solteiro,qua,111,1,0,nao,0
34,solteiro,qua,359,1,0,nao,0
40,casado,qua,327,3,0,nao,0
57,divorciado,qua,236,1,0,nao,0
43,casado,qua,227,1,0,nao,0
31,casado,qua,109,1,0,nao,0
31,casado,qua,492,2,0,nao,0
31,casado,qua,298,1,0,nao,0
45,casado,qua,83,2,0,nao,0
38,casado,qua,241,2,0,nao,0
41,casado,qua,1138,1,0,sim,1
47,casado,qua,131,1,0,nao,0
42,casado,qua,123,1,0,nao,0
35,solteiro,qua,125,1,0,nao,0
40,casado,qua,295,2,0,nao,0
42,casado,qua,287,1,0,nao,0
34,casado,qua,109,1,0,nao,0
48,solteiro,qua,140,2,0,nao,0
35,casado,qua,52,1,0,nao,0
33,casado,qua,233,1,0,nao,0
37,casado,qua,254,1,0,nao,0
43,casado,qua,255,1,0,nao,0
42,solteiro,qua,126,1,0,nao,0
46,divorciado,qua,184,2,0,nao,0
37,solteiro,qua,591,1,0,sim,0
40,casado,qua,294,1,0,nao,0
40,casado,qua,285,1,0,nao,0
59,divorciado,qua,173,1,0,nao,0
43,solteiro,qua,336,1,0,nao,0
44,casado,qua,344,1,0,nao,0
44,casado,qua,786,1,0,sim,1
41,casado,qua,153,1,0,nao,0
28,solteiro,qua,99,2,0,nao,0
48,casado,qua,243,1,0,nao,0
31,solteiro,qua,260,1,0,nao,0
27,casado,qua,164,2,0,nao,0
43,solteiro,qua,255,2,0,nao,0
47,casado,qua,47,1,0,nao,0
40,divorciado,qua,110,2,0,nao,0
43,casado,qua,463,1,0,nao,0
29,casado,qua,192,1,0,nao,0
54,casado,qua,388,7,0,nao,0
36,casado,qua,221,1,0,nao,0
30,solteiro,qua,25,1,0,nao,0
38,solteiro,qua,256,6,0,nao,0
39,casado,qua,104,1,0,nao,0
33,casado,qua,283,2,0,nao,0
39,solteiro,qua,448,1,0,nao,0
38,solteiro,qua,127,1,0,nao,0
44,casado,qua,378,1,0,nao,0
33,casado,qua,67,1,0,nao,0
37,casado,qua,221,2,0,nao,0
32,casado,qua,150,1,0,nao,0
46,casado,qua,144,2,0,nao,0
34,divorciado,qua,296,2,0,nao,0
52,casado,qua,161,1,0,nao,0
46,casado,qua,401,2,0,nao,0
57,divorciado,qua,435,2,0,nao,0
52,casado,qua,388,1,0,nao,0
32,solteiro,qua,245,1,0,nao,0
31,solteiro,qua,143,1,0,nao,0
46,divorciado,qua,423,1,0,nao,0
59,divorciado,qua,231,1,0,nao,0
38,casado,qua,181,1,0,nao,0
42,divorciado,qua,107,1,0,nao,0
40,casado,qua,227,1,0,nao,0
46,casado,qua,69,1,0,nao,0
35,solteiro,qua,799,1,0,nao,1
28,casado,qua,109,1,0,nao,0
47,casado,qua,127,1,0,nao,0
35,casado,qua,45,1,0,nao,0
48,casado,qua,120,1,0,nao,0
40,casado,qua,68,3,0,nao,0
32,solteiro,qua,180,2,0,nao,0
59,divorciado,qua,112,3,0,nao,0
48,casado,qua,444,1,0,nao,0
45,casado,qua,246,2,0,nao,0
49,solteiro,qua,148,4,0,nao,0
51,casado,qua,223,3,0,nao,0
38,solteiro,qua,566,2,0,nao,0
53,casado,qua,274,2,0,nao,0
49,casado,qua,49,3,0,nao,0
31,casado,qua,97,2,0,nao,0
36,casado,qua,376,2,0,nao,0
54,casado,qua,421,2,0,nao,0
29,solteiro,qua,511,2,0,nao,0
31,casado,qua,121,2,0,nao,0
35,casado,qua,157,2,0,nao,0
38,casado,qua,101,1,0,nao,0
54,casado,qua,328,2,0,nao,0
48,casado,qua,19,1,0,nao,0
48,divorciado,qua,866,2,0,nao,1
32,solteiro,qua,229,3,0,nao,0
34,casado,qua,154,2,0,nao,0
49,solteiro,qua,56,1,0,nao,0
44,casado,qua,199,1,0,nao,0
42,divorciado,qua,117,1,0,nao,0
55,casado,qua,1581,2,0,nao,1
42,divorciado,qua,185,1,0,nao,0
44,casado,qua,202,1,0,nao,0
51,casado,qua,279,1,0,nao,0
43,casado,qua,180,5,0,nao,0
52,casado,qua,530,2,0,nao,0
45,solteiro,qua,129,5,0,nao,0
41,divorciado,qua,60,1,0,nao,0
35,divorciado,qua,432,1,0,nao,0
41,divorciado,qua,516,1,0,nao,0
46,casado,qua,617,1,0,nao,1
36,divorciado,qua,179,2,0,nao,0
29,casado,qua,125,2,0,nao,0
47,casado,qua,262,2,0,nao,0
43,casado,qua,396,2,0,nao,0
38,solteiro,qua,294,2,0,nao,0
44,casado,qua,171,2,0,nao,0
29,casado,qua,614,2,0,nao,1
58,casado,qua,118,3,0,nao,0
48,casado,qua,485,4,0,nao,0
46,casado,qua,406,2,0,nao,0
31,casado,qua,287,1,0,nao,0
47,casado,qua,216,2,0,nao,0
44,casado,qua,37,2,0,nao,0
31,casado,qua,650,1,0,nao,1
38,divorciado,qua,590,3,0,nao,0
33,casado,qua,55,1,0,nao,0
53,casado,qua,166,1,0,nao,0
33,solteiro,qua,371,2,0,nao,0
33,casado,qua,48,1,0,nao,0
37,divorciado,qua,72,1,0,nao,0
55,casado,qua,55,1,0,nao,0
41,solteiro,qua,92,1,0,nao,0
46,casado,qua,196,2,0,nao,0
32,divorciado,qua,96,1,0,nao,0
48,casado,qua,144,1,0,nao,0
34,casado,qua,474,1,0,nao,0
35,solteiro,qua,559,1,0,nao,0
55,casado,qua,1101,1,0,nao,1
45,solteiro,qua,229,3,0,nao,0
48,divorciado,qua,236,2,0,nao,0
34,casado,qua,164,1,0,nao,0
46,divorciado,qua,93,1,0,nao,0
34,casado,qua,123,1,0,nao,0
51,casado,qua,912,2,0,nao,1
37,casado,qua,209,2,0,nao,0
54,divorciado,qua,485,1,0,nao,0
45,casado,qua,206,2,0,nao,0
39,solteiro,qua,239,2,0,nao,0
39,casado,qua,311,1,0,nao,0
39,solteiro,qua,362,1,0,nao,0
39,casado,qua,274,1,0,nao,0
32,casado,qua,163,1,0,nao,0
41,solteiro,qua,345,1,0,nao,0
59,casado,qua,329,1,0,nao,0
57,casado,qua,68,1,0,nao,0
30,casado,qua,143,3,0,nao,0
34,casado,qua,214,2,0,nao,0
34,casado,qua,1062,1,0,nao,1
38,divorciado,qua,258,3,0,nao,0
31,casado,qua,253,2,0,nao,0
47,casado,qua,106,1,0,nao,0
57,solteiro,qua,688,2,0,nao,1
44,casado,qua,103,3,0,nao,0
45,casado,qua,349,2,0,nao,0
36,casado,qua,170,1,0,nao,0
44,casado,qua,78,5,0,nao,0
51,casado,qua,194,1,0,nao,0
28,solteiro,qua,126,1,0,nao,0
50,casado,qua,224,5,0,nao,0
51,casado,qua,98,1,0,nao,0
38,solteiro,qua,252,5,0,nao,0
44,casado,qua,607,1,0,nao,1
35,solteiro,qua,331,1,0,nao,0
35,solteiro,qua,398,1,0,nao,0
32,solteiro,qua,103,2,0,nao,0
48,casado,qua,241,2,0,nao,0
35,solteiro,qua,803,1,0,nao,1
44,casado,qua,203,1,0,nao,0
43,casado,qua,96,3,0,nao,0
40,casado,qua,238,3,0,nao,0
50,casado,qua,153,3,0,nao,0
44,casado,qua,481,1,0,nao,0
37,solteiro,qua,119,3,0,nao,0
32,divorciado,qua,245,2,0,nao,0
58,casado,qua,152,2,0,nao,0
49,casado,qua,418,2,0,nao,0
32,casado,qua,421,2,0,nao,0
30,casado,qua,198,2,0,nao,0
28,casado,qua,175,1,0,nao,0
40,casado,qua,374,1,0,nao,0
44,casado,qua,51,1,0,nao,0
30,casado,qua,263,1,0,nao,0
30,casado,qua,257,1,0,nao,0
28,solteiro,qua,229,2,0,nao,0
58,casado,qua,154,2,0,nao,0
45,solteiro,qua,278,6,0,nao,0
35,casado,qua,306,5,0,nao,0
57,divorciado,qua,114,2,0,nao,0
35,divorciado,qua,24,2,0,nao,0
41,solteiro,qua,79,8,0,nao,0
42,casado,qua,169,2,0,nao,0
42,casado,qua,332,2,0,nao,0
51,casado,qua,263,6,0,nao,0
48,casado,qua,353,3,0,nao,0
39,casado,qua,108,6,0,nao,0
47,casado,qua,441,2,0,nao,0
34,solteiro,qua,46,3,0,nao,0
44,casado,qua,266,2,0,nao,0
52,divorciado,qua,222,4,0,nao,0
51,casado,qua,1009,3,0,nao,1
49,casado,qua,105,2,0,nao,0
35,solteiro,qua,381,2,0,nao,0
44,casado,qua,228,3,0,nao,0
37,casado,qua,128,2,0,nao,0
47,casado,qua,550,3,0,nao,0
43,casado,qua,764,3,0,nao,1
40,casado,qua,113,3,0,nao,0
32,divorciado,qua,396,4,0,nao,0
42,casado,qua,42,2,0,nao,0
42,casado,qua,234,4,0,nao,0
39,casado,qua,50,2,0,nao,0
32,casado,qua,110,2,0,nao,0
30,casado,qua,274,4,0,nao,0
42,casado,qua,191,4,0,nao,0
35,casado,qua,305,3,0,nao,0
56,casado,qua,134,2,0,nao,0
40,casado,qua,112,4,0,nao,0
26,solteiro,qua,217,2,0,nao,0
57,divorciado,qua,283,3,0,nao,0
51,casado,qua,353,4,0,nao,0
31,casado,qua,212,2,0,nao,0
31,casado,qua,225,2,0,nao,0
60,casado,qua,283,1,0,nao,0
29,solteiro,qua,1273,1,0,nao,1
44,casado,qua,1574,2,0,sim,1
26,solteiro,qua,139,3,0,nao,0
54,casado,qua,62,5,0,nao,0
34,solteiro,qua,256,3,0,nao,0
29,solteiro,qua,245,2,0,nao,0
33,divorciado,qua,161,2,0,nao,0
35,solteiro,qua,245,3,0,nao,0
42,casado,qua,89,3,0,nao,0
53,casado,qua,591,3,0,nao,0
51,casado,qua,113,2,0,nao,0
59,divorciado,qua,517,3,0,nao,0
51,casado,qua,193,3,0,nao,0
36,casado,qua,231,2,0,nao,0
47,divorciado,qua,348,3,0,nao,0
51,casado,qua,299,2,0,nao,0
42,casado,qua,103,4,0,nao,0
40,casado,qua,253,8,0,nao,0
26,casado,qua,73,2,0,nao,0
45,casado,qua,164,5,0,nao,0
51,casado,qua,244,7,0,nao,0
42,casado,qua,191,2,0,nao,0
31,casado,qua,157,6,0,nao,0
38,casado,qua,548,2,0,nao,0
51,divorciado,qua,114,3,0,nao,0
39,casado,qua,126,5,0,nao,0
36,casado,qua,161,3,0,nao,0
60,casado,qua,333,1,0,nao,0
34,casado,qua,155,1,0,nao,0
41,casado,qua,152,3,0,nao,0
34,casado,qua,145,1,0,nao,0
36,casado,qua,66,3,0,nao,0
33,casado,qua,123,2,0,nao,0
46,solteiro,qua,74,1,0,nao,0
44,casado,qua,248,3,0,nao,0
30,casado,qua,275,2,0,nao,0
34,casado,qua,984,1,0,nao,1
54,divorciado,qua,1689,4,0,sim,1
58,casado,qua,84,2,0,nao,0
29,casado,qua,27,3,0,nao,0
41,casado,qua,130,4,0,nao,0
53,casado,qua,489,2,0,nao,0
35,casado,qua,41,3,0,nao,0
34,solteiro,qua,159,3,0,nao,0
36,solteiro,qua,276,4,0,nao,0
31,casado,qua,196,2,0,nao,0
59,casado,qua,81,2,0,nao,0
49,casado,qua,865,2,0,nao,1
37,casado,qua,149,1,0,nao,0
50,casado,qua,281,2,0,nao,0
34,casado,qua,122,5,0,nao,0
32,casado,qua,361,2,0,nao,0
45,casado,qua,944,3,0,nao,1
39,casado,qua,319,3,0,nao,0
43,casado,qua,35,3,0,nao,0
43,casado,qua,143,2,0,nao,0
52,casado,qua,22,2,0,nao,0
54,casado,qua,90,2,0,nao,0
54,casado,qua,505,2,0,nao,0
31,solteiro,qua,17,2,0,nao,0
35,casado,qua,404,5,0,nao,0
28,casado,qua,238,2,0,nao,0
56,casado,qua,71,4,0,nao,0
35,solteiro,qua,309,2,0,nao,0
45,casado,qua,408,3,0,nao,0
38,casado,qua,157,3,0,nao,0
42,casado,qua,280,3,0,nao,0
44,casado,qua,374,2,0,nao,0
58,divorciado,qua,365,4,0,nao,0
43,divorciado,qui,177,3,0,nao,0
37,casado,qui,238,3,0,nao,0
45,casado,qui,31,2,0,nao,0
59,casado,qui,425,6,0,nao,0
50,casado,qui,77,2,0,nao,0
41,casado,qui,223,2,0,nao,0
33,casado,qui,239,2,0,nao,0
46,casado,qui,116,2,0,nao,0
30,solteiro,qui,308,3,0,nao,0
28,solteiro,qui,137,2,0,nao,0
58,casado,qui,162,2,0,nao,0
43,casado,qui,134,1,0,nao,0
39,casado,qui,175,5,0,nao,0
25,casado,qui,125,3,0,nao,0
39,solteiro,qui,211,3,0,nao,0
42,casado,qui,180,1,0,nao,0
43,casado,qui,67,1,0,nao,0
43,casado,qui,196,1,0,nao,0
33,solteiro,qui,342,1,0,nao,0
52,casado,qui,156,1,0,nao,0
42,casado,qui,813,1,0,sim,1
53,casado,qui,178,1,0,nao,0
41,casado,qui,142,1,0,nao,0
48,casado,qui,194,1,0,nao,0
40,solteiro,qui,132,1,0,nao,0
40,solteiro,qui,110,1,0,nao,0
53,casado,qui,109,1,0,nao,0
55,casado,qui,94,1,0,nao,0
39,casado,qui,31,1,0,nao,0
35,casado,qui,220,1,0,nao,0
50,divorciado,qui,489,1,0,nao,0
38,divorciado,qui,180,1,0,nao,0
41,casado,qui,314,1,0,nao,0
44,casado,qui,203,1,0,nao,0
39,casado,qui,328,2,0,nao,0
44,casado,qui,207,1,0,nao,0
51,casado,qui,193,1,0,nao,0
41,casado,qui,177,2,0,nao,0
31,casado,qui,528,1,0,nao,0
40,casado,qui,183,1,0,nao,0
38,solteiro,qui,238,1,0,nao,0
48,casado,qui,61,1,0,nao,0
32,casado,qui,70,1,0,nao,0
46,solteiro,qui,541,3,0,sim,0
49,casado,qui,41,1,0,nao,0
47,casado,qui,93,1,0,nao,0
28,casado,qui,149,1,0,nao,0
38,solteiro,qui,35,1,0,nao,0
28,casado,qui,262,1,0,nao,0
51,casado,qui,151,1,0,nao,0
50,casado,qui,135,2,0,nao,0
38,solteiro,qui,221,1,0,nao,0
48,casado,qui,604,1,0,nao,1
44,divorciado,qui,86,1,0,nao,0
30,casado,qui,65,1,0,nao,0
34,solteiro,qui,380,3,0,nao,0
36,casado,qui,11,1,0,nao,0
41,casado,qui,184,2,0,nao,0
40,casado,qui,405,1,0,nao,0
35,casado,qui,20,1,0,nao,0
46,casado,qui,202,1,0,nao,0
35,casado,qui,235,1,0,nao,0
32,solteiro,qui,75,1,0,nao,0
34,casado,qui,134,1,0,nao,0
35,casado,qui,255,1,0,nao,0
28,solteiro,qui,462,1,0,nao,0
30,casado,qui,80,1,0,nao,0
48,casado,qui,56,1,0,nao,0
53,casado,qui,418,1,0,nao,0
31,casado,qui,139,2,0,nao,0
59,casado,qui,96,2,0,nao,0
51,casado,qui,39,1,0,nao,0
47,casado,qui,231,2,0,nao,0
40,casado,qui,66,2,0,nao,0
42,solteiro,qui,204,1,0,nao,0
30,casado,qui,159,1,0,nao,0
40,casado,qui,129,2,0,nao,0
30,casado,qui,200,1,0,nao,0
50,casado,qui,187,3,0,nao,0
36,casado,qui,166,1,0,nao,0
29,solteiro,qui,144,1,0,nao,0
43,casado,qui,323,1,0,nao,0
35,casado,qui,194,1,0,nao,0
35,solteiro,qui,82,1,0,nao,0
48,divorciado,qui,521,7,0,nao,0
49,casado,qui,269,1,0,nao,0
44,casado,qui,285,1,0,nao,0
32,casado,qui,1119,1,0,sim,1
55,casado,qui,294,1,0,nao,0
41,casado,qui,106,1,0,nao,0
27,solteiro,qui,158,1,0,nao,0
41,casado,qui,152,1,0,nao,0
36,casado,qui,12,2,0,nao,0
45,casado,qui,187,1,0,nao,0
36,casado,qui,268,1,0,nao,0
54,casado,qui,193,1,0,nao,0
48,casado,qui,95,1,0,nao,0
32,casado,qui,60,1,0,nao,0
33,casado,qui,206,1,0,nao,0
43,casado,qui,155,1,0,nao,0
44,solteiro,qui,216,1,0,nao,0
50,casado,qui,103,3,0,nao,0
32,solteiro,qui,107,1,0,nao,0
43,casado,qui,219,1,0,nao,0
32,solteiro,qui,147,1,0,nao,0
43,casado,qui,190,1,0,nao,0
40,divorciado,qui,339,2,0,nao,0
24,solteiro,qui,198,1,0,nao,0
32,casado,qui,141,1,0,nao,0
43,casado,qui,255,1,0,nao,0
43,solteiro,qui,1120,2,0,sim,1
35,casado,qui,369,1,0,nao,0
33,solteiro,qui,226,1,0,nao,0
43,casado,qui,215,1,0,nao,0
48,casado,qui,306,1,0,nao,0
52,casado,qui,249,1,0,nao,0
49,casado,qui,143,1,0,nao,0
30,casado,qui,162,1,0,nao,0
36,casado,qui,81,1,0,nao,0
39,casado,qui,124,1,0,nao,0
39,casado,qui,124,1,0,nao,0
36,divorciado,qui,33,4,0,nao,0
39,casado,qui,393,1,0,nao,0
31,casado,qui,784,1,0,nao,1
41,casado,qui,87,2,0,nao,0
35,casado,qui,108,2,0,nao,0
55,casado,qui,207,1,0,nao,0
57,casado,qui,278,2,0,nao,0
38,casado,qui,196,1,0,nao,0
52,casado,qui,149,1,0,nao,0
60,casado,qui,154,1,0,nao,0
24,solteiro,qui,287,2,0,nao,0
38,casado,qui,229,1,0,nao,0
44,divorciado,qui,21,1,0,nao,0
42,casado,qui,191,1,0,nao,0
25,divorciado,qui,147,1,0,nao,0
32,casado,qui,93,1,0,nao,0
51,casado,qui,665,1,0,nao,1
28,solteiro,qui,131,1,0,nao,0
27,casado,qui,160,1,0,nao,0
35,casado,qui,74,1,0,nao,0
45,casado,qui,60,1,0,nao,0
30,solteiro,qui,97,2,0,nao,0
60,casado,qui,82,1,0,nao,0
28,solteiro,qui,475,1,0,nao,0
45,casado,qui,111,1,0,nao,0
37,casado,qui,140,1,0,nao,0
37,casado,qui,110,1,0,nao,0
36,casado,qui,64,1,0,nao,0
49,casado,qui,149,1,0,nao,0
35,casado,qui,156,1,0,nao,0
34,solteiro,qui,63,3,0,nao,0
31,casado,qui,362,1,0,nao,0
42,casado,qui,712,1,0,nao,1
39,casado,qui,338,2,0,nao,0
33,casado,qui,102,2,0,nao,0
38,casado,qui,446,1,0,nao,0
30,divorciado,qui,249,2,0,nao,0
31,divorciado,qui,176,1,0,nao,0
39,casado,qui,1007,1,0,nao,1
37,casado,qui,266,1,0,nao,0
48,casado,qui,172,1,0,nao,0
32,casado,qui,175,1,0,nao,0
48,casado,qui,211,2,0,nao,0
37,solteiro,qui,237,1,0,nao,0
37,solteiro,qui,500,1,0,nao,0
26,divorciado,qui,186,1,0,nao,0
33,casado,qui,96,1,0,nao,0
54,casado,qui,98,1,0,nao,0
37,casado,qui,364,4,0,nao,0
35,casado,qui,477,1,0,nao,0
45,casado,qui,319,1,0,nao,0
33,solteiro,qui,789,1,0,nao,1
54,casado,qui,513,1,0,sim,0
37,casado,qui,280,2,0,nao,0
35,casado,qui,170,1,0,nao,0
33,divorciado,qui,365,1,0,nao,0
49,casado,qui,63,2,0,nao,0
43,casado,qui,159,4,0,nao,0
43,casado,qui,177,2,0,nao,0
39,casado,qui,108,3,0,nao,0
47,casado,qui,194,3,0,nao,0
30,divorciado,qui,366,2,0,nao,0
51,divorciado,qui,213,1,0,nao,0
59,casado,qui,166,1,0,nao,0
31,casado,qui,141,1,0,nao,0
39,casado,qui,168,2,0,nao,0
43,casado,qui,468,1,0,nao,0
30,casado,qui,180,1,0,nao,0
37,casado,qui,195,1,0,nao,0
42,casado,qui,352,3,0,nao,0
37,casado,qui,91,1,0,nao,0
37,divorciado,qui,93,2,0,nao,0
37,solteiro,qui,288,1,0,nao,0
36,solteiro,qui,218,2,0,nao,0
48,casado,qui,289,1,0,nao,0
43,casado,qui,130,3,0,nao,0
28,casado,qui,208,1,0,nao,0
30,divorciado,qui,177,1,0,nao,0
60,casado,qui,442,2,0,nao,0
31,casado,qui,101,1,0,nao,0
38,casado,qui,166,1,0,nao,0
50,casado,qui,756,1,0,sim,1
36,casado,qui,342,1,0,nao,0
50,casado,qui,189,1,0,nao,0
54,casado,qui,108,1,0,nao,0
33,casado,qui,178,2,0,nao,0
20,solteiro,qui,238,1,0,nao,0
24,casado,qui,226,1,0,nao,0
28,solteiro,qui,136,1,0,nao,0
55,casado,qui,14,1,0,nao,0
25,casado,qui,250,1,0,nao,0
41,casado,qui,161,1,0,nao,0
39,casado,qui,269,3,0,nao,0
27,casado,qui,491,1,0,nao,0
27,casado,qui,44,1,0,nao,0
34,casado,qui,26,1,0,nao,0
25,solteiro,qui,22,1,0,nao,0
48,casado,qui,293,2,0,nao,0
36,solteiro,qui,989,1,0,nao,1
36,casado,qui,147,5,0,nao,0
27,casado,qui,1170,1,0,nao,1
45,casado,qui,807,2,0,nao,1
28,casado,qui,347,2,0,nao,0
30,solteiro,qui,58,2,0,nao,0
43,casado,qui,534,2,0,nao,0
32,solteiro,qui,155,2,0,nao,0
29,solteiro,qui,159,2,0,nao,0
35,casado,qui,343,2,0,nao,0
43,casado,qui,152,2,0,nao,0
35,casado,qui,461,3,0,nao,0
36,casado,qui,389,2,0,nao,0
36,casado,qui,90,2,0,nao,0
48,casado,qui,314,3,0,nao,0
38,solteiro,qui,28,3,0,nao,0
38,solteiro,qui,30,2,0,nao,0
45,casado,qui,103,4,0,nao,0
35,casado,qui,32,2,0,nao,0
42,casado,qui,252,2,0,nao,0
56,casado,qui,20,2,0,nao,0
30,casado,qui,369,2,0,nao,0
45,casado,qui,116,1,0,nao,0
39,solteiro,qui,302,2,0,nao,0
36,casado,qui,31,1,0,nao,0
32,casado,qui,190,1,0,nao,0
29,solteiro,qui,149,1,0,nao,0
34,casado,qui,210,1,0,nao,0
36,solteiro,qui,180,2,0,nao,0
33,casado,qui,234,1,0,nao,0
43,casado,qui,92,1,0,nao,0
31,casado,qui,2087,2,0,sim,1
35,casado,qui,102,1,0,nao,0
42,casado,qui,193,1,0,nao,0
35,casado,qui,245,1,0,nao,0
44,casado,qui,190,1,0,nao,0
36,divorciado,qui,223,2,0,nao,0
47,casado,qui,42,1,0,nao,0
59,casado,qui,206,2,0,nao,0
29,solteiro,qui,242,2,0,nao,0
30,solteiro,qui,66,2,0,nao,0
38,casado,qui,173,2,0,nao,0
45,solteiro,qui,477,2,0,nao,0
28,solteiro,qui,77,1,0,nao,0
37,casado,qui,219,2,0,nao,0
38,casado,qui,205,2,0,nao,0
28,solteiro,qui,376,2,0,nao,0
31,divorciado,qui,453,2,0,nao,0
37,casado,qui,151,2,0,nao,0
36,divorciado,qui,767,5,0,nao,1
54,casado,qui,200,2,0,nao,0
53,casado,qui,298,5,0,nao,0
43,casado,qui,305,2,0,nao,0
49,casado,qui,627,3,0,nao,1
32,divorciado,qui,242,1,0,nao,0
36,casado,qui,287,1,0,nao,0
